학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,국어국문학과,KOR2200,1,국문학개설,3,"월,수 10:30~11:45",3,황윤정,19,,,,,,,,,,전학년,1-2학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR2201,1,문학이란무엇인가,3,"화,목 12:00~13:15",3,김경수,18,,,,,,,,,,전학년,1-2학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3004,1,국어형태론,3,"화,목 10:30~11:45",3,황화상,40,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3005,1,국어의미론,3,"화,목 16:30~17:45",3,명정희,47,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3010,1,중세국어강독,3,"월,수 16:30~17:45",3,이지영,30,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3203,1,구비문학론,3,"월,수 12:00~13:15",3,황윤정,27,,,,,,,,,,"2,3,4학년",2-4학년,,구)구술문학론,
2024 학년도,1학기,대학,국어국문학과,KOR3205,1,문장과수사,3,"화,목 13:30~14:45",3,우찬제,20,,,,,,,,,,"2,3,4학년",2-4학년,,,수강인원 20명 제한
2024 학년도,1학기,대학,국어국문학과,KOR3208,1,문학과문화,3,"수,금 13:30~14:45",3,박미란,39,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3214,1,전공진로설계Ⅰ,,,,,6,,,,,,,,,,"2,3,4학년",2-4학년,국어국문학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,국어국문학과,KOR3300,1,고전문학사,3,"수,금 15:00~16:15",3,최지혜,40,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3301,1,고전시텍스트읽기,3,"수,금 13:30~14:45",3,최지혜,23,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3303,1,고전수필론,3,"월,수 10:30~11:45",3,백진우,21,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3405,1,현대시텍스트읽기II,3,"화,목 12:00~13:15",3,박슬기,35,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR3406,1,현대소설텍스트읽기II,3,"화,목 15:00~16:15",3,김경수,35,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR4001,1,국어학연습,3,"화,목 13:30~14:45",3,황화상,14,,,,,,,O,,,"3,4학년",3-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KOR4099,1,개별연구논문,3,,,박슬기,0,,,O,,,,O,,,"3,4학년",3-4학년,,졸업학점에는 포함되나 전공학점에 포함되지 않음,강의 없음. 졸업 학점에는 포함하나 전공 학점에는 포함하지 않음.
2024 학년도,1학기,대학,국어국문학과,KOR4503,1,디지털인문학강독,3,"화,목 15:00~16:15",3,이정훈,20,,,,,,,,,,"2,3,4학년",3-4학년,,(구)독서와논술,
2024 학년도,1학기,대학,국어국문학과,KOR4504,1,문학과문화콘텐츠,3,"수,금 15:00~16:15",3,박미란,36,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,국어국문학과,KORQ981,1,국어교과교육론,3,"월,수 16:30~17:45",3,주세형,6,,,,,,,,,,"2,3,4학년",3-4학년,,교직이수자만 전공학점으로 인정,
2024 학년도,1학기,대학,화학과,CHM1001,1,일반화학I,3,"화,목 10:30~11:45",3,문봉진,2,,,,,,,,,,전학년,1학년,화학과(1전공 가능),,화학과(1전공 가능)
2024 학년도,1학기,대학,화학과,CHM1001,2,일반화학I,3,"화,목 09:00~10:15",3,신운섭,8,,,,,,,,,,전학년,1학년,화학과(1전공 불가능),,화학과(1전공 불가능)
2024 학년도,1학기,대학,화학과,CHM1001,3,일반화학I,3,"화,목 10:30~11:45",3,신운섭,13,,,,,,,,,,전학년,1학년,화학과(1전공 불가능),,화학과(1전공 불가능)
2024 학년도,1학기,대학,화학과,CHM1001,4,일반화학I,3,"화,목 13:30~14:45",3,서원석,5,,,,,,,,,,전학년,1학년,화학과(1전공 불가능),,화학과(1전공 불가능)
2024 학년도,1학기,대학,화학과,CHM1001,5,일반화학I,3,"월,수 12:00~13:15",3,김창호,8,,,,,,,,,,전학년,1학년,화학과(1전공 불가능),,화학과(1전공 불가능)
2024 학년도,1학기,대학,화학과,CHM1001,6,일반화학I,3,"수,금 13:30~14:45",3,유수련,4,,,,,,,,,,전학년,1학년,화학과(1전공 불가능),,화학과(1전공 불가능)
2024 학년도,1학기,대학,화학과,CHM1051,1,일반화학실험I,1,월 13:30~16:15,3,박준우,4,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,2,일반화학실험I,1,월 13:30~16:15,3,신운섭,4,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,3,일반화학실험I,1,월 16:30~19:15,3,동방선,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,4,일반화학실험I,1,월 16:30~19:15,3,옥강민,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,5,일반화학실험I,1,화 13:30~16:15,3,김창호,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,6,일반화학실험I,1,화 13:30~16:15,3,신관우,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,7,일반화학실험I,1,화 16:30~19:15,3,이원구,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,8,일반화학실험I,1,화 16:30~19:15,3,서원석,0,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,9,일반화학실험I,1,수 13:30~16:15,3,서원석,3,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,10,일반화학실험I,1,수 13:30~16:15,3,신관우,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,11,일반화학실험I,1,목 13:30~16:15,3,문봉진,3,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,12,일반화학실험I,1,목 13:30~16:15,3,이덕형,3,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,13,일반화학실험I,1,목 16:30~19:15,3,문봉진,0,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,14,일반화학실험I,1,목 16:30~19:15,3,이덕형,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,15,일반화학실험I,1,금 13:30~16:15,3,서원석,0,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,16,일반화학실험I,1,금 13:30~16:15,3,옥강민,0,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,17,일반화학실험I,1,금 16:30~19:15,3,이원구,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM1051,18,일반화학실험I,1,금 16:30~19:15,3,유수련,2,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,화학과,CHM2101,1,분석화학,3,"화,목 10:30~11:45",3,장지현,60,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화학과,CHM2151,1,분석화학실험,2,월 15:00~18:50,4,장지현,13,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화학과,CHM2151,2,분석화학실험,2,화 15:00~18:50,4,신운섭,13,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화학과,CHM2151,3,분석화학실험,2,목 15:00~18:50,4,장지현,13,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화학과,CHM2151,4,분석화학실험,2,금 15:00~18:50,4,신관우,5,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화학과,CHM2202,1,물리화학II,3,"월,수 10:30~11:45",3,오한빈,41,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2231,1,물리화학특론,3,"월,수 12:00~13:15",3,박준우,20,O,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,화학과,CHM2251,1,물리화학실험I,2,월 15:00~18:50,4,오한빈,14,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2251,2,물리화학실험I,2,화 15:00~18:50,4,박준우,15,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2251,3,물리화학실험I,2,금 15:00~18:50,4,박준우,12,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2301,1,유기화학I,3,"화,목 09:00~10:15",3,문봉진,40,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,,홀수학번
2024 학년도,1학기,대학,화학과,CHM2301,2,유기화학I,3,"화,목 09:00~10:15",3,동방선,41,,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,,짝수학번
2024 학년도,1학기,대학,화학과,CHM2303,1,유기화학III,3,"화,목 13:30~14:45",3,동방선,40,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2331,1,유기화학특론I,3,"수,금 09:00~10:15",3,이원구,12,,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,화학과,CHM2352,1,유기화학실험II,2,목 15:00~18:50,4,동방선,13,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,화학과,CHM2401,1,무기화학I,3,"수,금 09:00~10:15",3,옥강민,62,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화학과,CHM2602,1,생화학II,3,"화,목 13:30~14:45",3,조규봉,23,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,화학과,CHM2651,1,생화학실험,2,월 15:00~18:50,4,조규봉,15,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화학과,CHM2651,2,생화학실험,2,화 15:00~18:50,4,조규봉,15,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화학과,CHM2651,3,생화학실험,2,목 15:00~18:50,4,조규봉,15,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화학과,CHM3100,1,전공진로설계Ⅰ,,,,,4,,,,,,,,,,"2,3,4학년",2-4학년,화학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,화학과,CHM4051,1,연구프로젝트I,3,,,서원석,14,,,,,,,,,,"3,4학년",3-4학년,,,전공학점아님
2024 학년도,1학기,대학,화학과,CHM4053,1,화학인공지능기초,3,금 10:30~13:15,3,오한빈,32,,,,,,,,,,"2,3,4학년",3-4학년,,구)산업기술속화학,
2024 학년도,1학기,대학,화학과,CHMG101,1,고급분석화학,3,"화,목 12:00~13:15",3,장지현,39,O,,,,,,,,,전학년,3-4학년,,"대학원초급과목,구CHM5101",
2024 학년도,1학기,대학,화학과,CHMG301,1,고급유기화학I,3,"월,수 10:30~11:45",3,이덕형,21,,,,,,,,,,전학년,3-4학년,,"대학원초급과목,구CHM5301",
2024 학년도,1학기,대학,화학과,CHMG401,1,고급무기화학,3,수 13:30~16:15,3,옥강민,29,O,,,,,,,,,전학년,4학년,,"대학원초급과목,구 CHM5401",
2024 학년도,1학기,대학,인문대학,EDUF982,1,외국어교과논리및논술,3,"수,금 15:00~16:15",3,한소영,7,,,,,,,,,,"3,4학년",1-4학년,,교직이수자만 전공학점으로 인정,
2024 학년도,1학기,대학,자연과학대학,EDUS981,1,과학교과교육론,3,수 16:30~19:15,3,이성은,6,,,,,,,,,,"2,3,4학년",1-4학년,,교직이수자만 전공학점으로 인정,교직이수자만 전공과목으로 인정
2024 학년도,1학기,대학,전자공학과,EEE2012,1,전자공학세미나II,1,월 13:30~14:45,1.5,정옥현,90,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE2032,1,창의전자설계,3,"월,수 10:30~11:45",3,최용,1,,,,,"[1,3,5]",,,,,"1,2,3학년",1학년,,(구)공학입문설계,"학번이 1,3,5로 끝나는 학생 수강"
2024 학년도,1학기,대학,전자공학과,EEE2032,2,창의전자설계,3,"화,목 13:30~14:45",3,김상완,2,,,,,"[2,4,6]",,,,,"1,2,3학년",1학년,,(구)공학입문설계,"학번이 2,4,6으로 끝나는 학생 수강"
2024 학년도,1학기,대학,전자공학과,EEE2032,3,창의전자설계,3,"화,목 10:30~11:45",3,김상완,2,,,,,"[7,8,9,0]",,,,,"1,2,3학년",1학년,,(구)공학입문설계,"학번이 7,8,9,0으로 끝나는 학생 수강"
2024 학년도,1학기,대학,전자공학과,EEE2051,1,기초전자공학실험,3,월 15:00~19:45,5,홍성완,22,,,,,,,,,,"2,3,4학년",2학년,,,실험강의: 월 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE2051,2,기초전자공학실험,3,화 15:00~19:45,5,소재우,22,,,,,,,,,,"2,3,4학년",2학년,,,실험강의: 월 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE2051,3,기초전자공학실험,3,수 15:00~19:45,5,홍성완,22,,,,,,,,,,"2,3,4학년",2학년,,,실험강의: 월 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE2051,4,기초전자공학실험,3,목 15:00~19:45,5,김홍석,18,,,,,,,,,,"2,3,4학년",2학년,,,실험강의: 월 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE2051,5,기초전자공학실험,3,금 15:00~19:45,5,성원진,13,,,,,,,,,,"2,3,4학년",2학년,,,실험강의: 월 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE2101,1,전자장론I,3,"월,수 12:00~13:15",3,"Kim, Youngwook",57,O,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,"(=물리학과 전자기학I, 둘 중 한과목만 학점인정), 선수과목 : STS2006 미적분학II",홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2101,2,전자장론I,3,"수,금 09:00~10:15",3,이행선,51,,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,"(=물리학과 전자기학I, 둘 중 한과목만 학점인정), 선수과목 : STS2006 미적분학II",짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2103,1,고급공학수학I,3,"화,목 13:30~14:45",3,박형민,62,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,구 전자응용해석I,홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2103,2,고급공학수학I,3,"화,목 12:00~13:15",3,한준규,59,,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,구 전자응용해석I,짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2112,1,회로이론,3,"수,금 09:00~10:15",3,김광수,59,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,"(구)회로이론II, 선수과목 : EEE2111 기초회로이론",홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2112,2,회로이론,3,"월,수 10:30~11:45",3,"Kim, Youngwook",57,,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,"(구)회로이론II, 선수과목 : EEE2111 기초회로이론",짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2135,1,디지털회로설계,3,"화,목 10:30~11:45",3,김영록,73,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,"(=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)",홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE2135,2,디지털회로설계,3,"화,목 09:00~10:15",3,유양모,57,O,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,"(=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)",짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3121,1,물리전자공학II,3,"화,목 09:00~10:15",3,김상완,66,,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",3학년,,선수과목 : EEE2120 물리전자공학I,홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3121,2,물리전자공학II,3,"화,목 10:30~11:45",3,윤광석,64,,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",3학년,,선수과목 : EEE2120 물리전자공학I,짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3131,1,전자회로I,3,"월,수 12:00~13:15",3,홍성완,58,O,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",3학년,,선수과목 : EEE2111 기초회로이론,홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3131,2,전자회로I,3,"월,수 10:30~11:45",3,범진욱,49,,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",3학년,,선수과목 : EEE2111 기초회로이론,짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3141,1,자동제어개론,3,"화,목 12:00~13:15",3,남창주,57,,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",3학년,,,홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3141,2,자동제어개론,3,"화,목 09:00~10:15",3,강석주,43,,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",3학년,,,짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3148,1,통신공학개론,3,"수,금 13:30~14:45",3,소재우,53,,,,,,,,,,"2,3,4학년",3학년,,,
2024 학년도,1학기,대학,전자공학과,EEE3154,1,확률및랜덤변수,3,"화,목 13:30~14:45",3,김영록,50,,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",3학년,,(구)랜덤프로세스,홀수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3154,2,확률및랜덤변수,3,"월,수 12:00~13:15",3,성원진,55,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",3학년,,(구)랜덤프로세스,짝수 학번만 수강
2024 학년도,1학기,대학,전자공학과,EEE3163,1,고급디지털회로설계,3,"수,금 13:30~14:45",3,류성주,69,,,,,,,,,,"2,3,4학년",4학년,,선수과목 : EEE2135 디지털회로설계 또는 CSE3015 디지털회로개론,
2024 학년도,1학기,대학,전자공학과,EEE3181,1,전자회로실험,3,월 15:00~19:45,5,윤광석,22,,,,,,,,,,"3,4학년",3학년,,,실험강의: 목 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE3181,2,전자회로실험,3,화 15:00~19:45,5,김시현,22,,,,,,,,,,"3,4학년",3학년,,,실험강의: 목 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE3181,3,전자회로실험,3,수 15:00~19:45,5,김시현,22,,,,,,,,,,"3,4학년",3학년,,,실험강의: 목 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE3181,4,전자회로실험,3,목 15:00~19:45,5,박형민,22,,,,,,,,,,"3,4학년",3학년,,,실험강의: 목 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE3181,5,전자회로실험,3,금 15:00~19:45,5,김상완,19,,,,,,,,,,"3,4학년",3학년,,,실험강의: 목 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE4147,1,센서및마이크로시스템,3,"화,목 13:30~14:45",3,윤광석,38,,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE4162,1,반도체집적회로해석및설계,3,"월,수 12:00~13:15",3,박병하,60,,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE4165,1,디지털영상처리개론,3,"화,목 10:30~11:45",3,김경환,34,,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE4167,1,마이크로프로세서개론,3,"화,목 12:00~13:15",3,김경환,34,,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE4171,1,인공지능통신,3,"월,수 10:30~11:45",3,김홍석,37,,,,,,,,,,"3,4학년",4학년,,(구)데이터통신시스템,
2024 학년도,1학기,대학,전자공학과,EEE4173,1,마이크로파공학,3,"수,금 13:30~14:45",3,이행선,6,,,,,,,,,,"3,4학년",3-4학년,,(구)초고주파공학,
2024 학년도,1학기,대학,전자공학과,EEE4183,1,마이크로프로세서응용실험,2,월 15:00~18:50,4,김경환,12,,,,,,,,,,"3,4학년",4학년,,,실험강의: 화 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE4183,2,마이크로프로세서응용실험,2,화 15:00~18:50,4,김경환,18,,,,,,,,,,"3,4학년",4학년,,,실험강의: 화 19:00~20:30
2024 학년도,1학기,대학,전자공학과,EEE4185,1,디자인프로젝트(캡스톤디자인),3,토 09:00~11:45,3,김영록,14,,,,,,,,,,4학년,4학년,,,
2024 학년도,1학기,대학,전자공학과,EEE4190,1,반도체 툴 및 설계실습,,토 13:30~14:20,1,윤광석,0,,,,,,,,,,,4학년,,,"S/U과목, 교육시간 별도 공지"
2024 학년도,1학기,대학,전자공학과,EEEG273,1,나노반도체소자공정실무와특허사례(캡스톤디자인),3,월 13:30~16:15,3,윤규한,84,,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL2002,1,정치학개론,3,"월,수 10:30~11:45",3,하상응,32,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,정치외교학과,POL2002,2,정치학개론,3,금 10:30~13:15,3,김태심,25,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,정치외교학과,POL2004,1,사회과학 데이터 분석의 기초,3,"화,목 13:30~14:45",3,송병권,19,O,,,,,,,,,전학년,1-4학년,,구)연구방법론,
2024 학년도,1학기,대학,정치외교학과,POL3050,1,전공진로설계Ⅰ,,,,,0,,,,,,,,,,"2,3,4학년",2-4학년,정치외교학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,정치외교학과,POL3061,1,한국정치사,3,"화,목 09:00~10:15",3,전재호,24,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3080,1,현대북한의정치,3,"월,수 12:00~13:15",3,정영철,31,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3108,1,근대정치사상,3,월 13:30~16:15,3,박진곤,18,,,,,,,,,,전학년,1-4학년,,,부제: 정체성의 정치
2024 학년도,1학기,대학,정치외교학과,POL3112,1,문화와정치,3,"월,수 10:30~11:45",3,이지윤,16,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3130,1,국제정치론,3,"화,목 10:30~11:45",3,이근욱,55,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3161,1,비교정치론,3,"화,목 10:30~11:45",3,황인혜,18,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3163,1,일본정치의이해,3,금 10:30~13:15,3,김백주,21,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3172,1,동아시아지역협력과갈등,3,"수,금 15:00~16:15",3,배기현,30,O,,,,,,,,,전학년,1-4학년,,구)동아시아정치의이해,
2024 학년도,1학기,대학,정치외교학과,POL3179,1,비교민주주의론,3,"화,목 12:00~13:15",3,조영호,39,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3185,1,미국정치특강,3,"화,목 16:30~17:45",3,김서영,44,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3202,1,데이터로 보는 정치와 세계,3,"화,목 12:00~13:15",3,황인혜,10,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4067,1,한국정치경제론,3,"수,금 13:30~14:45",3,김대환,56,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4082,1,통일한반도의미래상,3,월 13:30~16:15,3,김택빈,37,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4133,1,국제정치이론,3,"월,수 16:30~17:45",3,김영완,5,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4146,1,중국의외교정책,3,"화,목 15:00~16:15",3,이한얼,20,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POLG301,1,계량정치분석 Ⅰ,3,목 10:00~13:00,3,김서영,1,,,,,,,,,,전학년,1-4학년,,,학석사연계과목
2024 학년도,1학기,대학,정치외교학과,POLG532,1,미국정치론,3,수 14:00~17:00,3,하상응,31,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2004,1,물리화학,3,"수,금 15:00~16:15",3,강문성,70,O,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",2학년,화학과(불가능),,"홀수 학번만 수강,화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2004,2,물리화학,3,"수,금 13:30~14:45",3,백서인,70,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",2학년,화학과(불가능),,"짝수 학번만 수강,화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,1,응용유기화학,3,"화,목 10:30~11:45",3,오세용,67,,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",2학년,화학과(불가능),,"홀수 학번만 수강,화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,2,응용유기화학,3,"월,수 10:30~11:45",3,강태욱,63,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",2학년,화학과(불가능),,"짝수 학번만 수강,화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2007,1,응용생화학,3,"화,목 13:30~14:45",3,나정걸,100,O,,,,,,,,,"2,3,4학년",2학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,1,화공생명공학실험Ⅰ,3,화 16:30~22:15,6,오세용,15,,,,,,,,,,"3,4학년",2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,2,화공생명공학실험Ⅰ,3,화 16:30~22:15,6,하경수,13,,,,,,,,,,"3,4학년",2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,3,화공생명공학실험Ⅰ,3,금 16:30~22:15,6,나정걸,20,,,,,,,,,,"3,4학년",2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,4,화공생명공학실험Ⅰ,3,금 16:30~22:15,6,류재건,20,,,,,,,,,,"3,4학년",2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2011,1,화공수학I,3,"화,목 12:00~13:15",3,최진훈,59,O,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",1-4학년,화공생명공학과(가능),화공생명공학전공 학생만 수강 가능,"홀수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2011,2,화공수학I,3,"수,금 15:00~16:15",3,이종석,51,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",1-4학년,화공생명공학과(가능),화공생명공학전공 학생만 수강 가능,"짝수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2014,1,화공기초화학Ⅰ,3,"화,목 09:00~10:15",3,박제영,2,O,,,,"[1,3,5,7,9]",,,,,전학년,1학년,화공생명공학과(가능),구)공업화학Ⅰ,"홀수학번만 수강, 화공생명공학과만 가능"
